"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","RESIDENCEAREATYPE (CODE)","RESIDENCEAREATYPE (DISPLAY)","RESIDENCEAREATYPE (URL)","Display Value","Numeric","Low","High","Comments"
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2012","2012","","EUR","Europe","","PRT","Portugal","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2010","2010","","EUR","Europe","","PRT","Portugal","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SVK","Slovakia","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","EUR","Europe","","SVK","Slovakia","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","EUR","Europe","","SVK","Slovakia","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2000","2000","","EUR","Europe","","SVK","Slovakia","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2005","2005","","EUR","Europe","","SVK","Slovakia","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","EUR","Europe","","SVN","Slovenia","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2000","2000","","EUR","Europe","","SWE","Sweden","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SWE","Sweden","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1995","1995","","EUR","Europe","","SWE","Sweden","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1995","1995","","WPR","Western Pacific","","AUS","Australia","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","AUS","Australia","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","JPN","Japan","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","JPN","Japan","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","JPN","Japan","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","JPN","Japan","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","KOR","Republic of Korea","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","KOR","Republic of Korea","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1995","1995","","WPR","Western Pacific","","KOR","Republic of Korea","","URB","Urban","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","KOR","Republic of Korea","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","NIU","Niue","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","NIU","Niue","","RUR","Rural","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2005","2005","","WPR","Western Pacific","","SGP","Singapore","","TOTL","Total","","100","100.00000","","",""
"WHS5_158","Population using improved sanitation facilities (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=9","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","SGP","Singapore","","URB","Urban","","100","100.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","ETH","Ethiopia","","TOTL","Total","","13","13.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1995","1995","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","URB","Urban","","14","14.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","MLI","Mali","","RUR","Rural","","20","20.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1995","1995","","EMR","Eastern Mediterranean","","SOM","Somalia","","RUR","Rural","","20","20.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","SOM","Somalia","","TOTL","Total","","23","23.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1995","1995","","WPR","Western Pacific","","KHM","Cambodia","","RUR","Rural","","26","26.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","PNG","Papua New Guinea","","RUR","Rural","","27","27.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2005","2005","","AFR","Africa","","COD","Democratic Republic of the Congo","","RUR","Rural","","28","28.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2005","2005","","AFR","Africa","","MDG","Madagascar","","RUR","Rural","","29","29.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","MRT","Mauritania","","TOTL","Total","","30","30.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","NER","Niger","","RUR","Rural","","30","30.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","CMR","Cameroon","","RUR","Rural","","34","34.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MDG","Madagascar","","RUR","Rural","","34","34.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MOZ","Mozambique","","RUR","Rural","","34","34.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MDG","Madagascar","","RUR","Rural","","35","35.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2000","2000","","AFR","Africa","","MLI","Mali","","RUR","Rural","","36","36.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","MRT","Mauritania","","URB","Urban","","36","36.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","MWI","Malawi","","RUR","Rural","","36","36.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1995","1995","","AFR","Africa","","MLI","Mali","","TOTL","Total","","37","37.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","MNG","Mongolia","","RUR","Rural","","38","38.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1995","1995","","WPR","Western Pacific","","KIR","Kiribati","","RUR","Rural","","39","39.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","PNG","Papua New Guinea","","TOTL","Total","","39","39.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","PNG","Papua New Guinea","","TOTL","Total","","40","40.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2000","2000","","AFR","Africa","","MOZ","Mozambique","","TOTL","Total","","41","41.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2005","2005","","AFR","Africa","","ZMB","Zambia","","RUR","Rural","","41","41.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","RUR","Rural","","41","41.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","2005","2005","","AFR","Africa","","NGA","Nigeria","","RUR","Rural","","42","42.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1990","1990","","AFR","Africa","","SEN","Senegal","","RUR","Rural","","42","42.00000","","",""
"WHS5_122","Population using improved drinking-water sources (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=8","PUBLISHED","Published","","1995","1995","","AFR","Africa","","SLE","Sierra Leone","","TOTL","Total","","42","42.00000","","",""
